2;6.1;Categorica exclusiva;Var0276;q21_p1;;Você j‡ acessou algum programa de cr_dito ou incentivo ˆ produç‹o oferecido pelo governo? _ Sim _ N‹o _ N‹o se aplica
2;6.2;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Se sim, qual? 
2;6.2.1x1;Categorica variada;Var0277;q21_p2_r1;;_ Pronaf
2;6.2.1x2;Numerica;Var0278;q21_p2_r2;;Valor Pronaf
2;6.2.2x1;Categorica variada;Var0279;q21_p3_r1;;_ Pronaf Mulher
2;6.2.2x2;Numerica;Var0280;q21_p3_r2;;Valor Pronaf Mulher
2;6.2.3x1;Categorica variada;Var0281;q21_p4_r1;;_ Cr_dito Amigo
2;6.2.3x2;Numerica;Var0282;q21_p4_r2;;Valor Cr_dito Amigo
2;6.2.4x1;Categorica variada;Var0283;q21_p5_r1;;_ PAA
2;6.2.4x2;Numerica;Var0284;q21_p5_r2;;Valor PAA
2;6.2.5x1;Categorica variada;Var0285;q21_p6_r1;;_ PNAE
2;6.2.5x2;Numerica;Var0286;q21_p6_r2;;Valor PNAE
2;6.2.6x1;Categorica variada;Var0287;q21_p7_r1;;_ PGPMBio
2;6.2.6x2;Numerica;Var0288;q21_p7_r2;;Valor PGPMBio
2;6.2.7x1;Categorica variada;Var0289;q21_p8_r1;;_ POPMR
2;6.2.7x2;Numerica;Var0290;q21_p8_r2;;Valor POPMR
2;6.2.8x1;Categorica variada;Var0291;q21_p9_r1;;_ Outros. Quais?
2;6.2.8x2;Numerica;Var0292;q21_p9_r3;;"Valor ""Outros"""
2;6.2.9x1;Textual-numerica;;q21_p9_r2;;Outros. Quais? __________
2;6.3;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Se você j‡ acessou algum tipo de cr_dito/financiamento, foi para qual finalidade?
2;6.3.1;Categorica variada;Var0293;q21_p10_r1;;_ Compra de material de pesca
2;6.3.2;Categorica variada;Var0294;q21_p10_r2;;_ Compra de embarcaç‹o
2;6.3.3;Categorica variada;Var0295;q21_p10_r3;;_ Beneficiamento de pescado
2;6.3.4;Categorica variada;Var0296;q21_p10_r4;;_ Produ•ç‹o agr’cola
2;6.3.5;Categorica variada;Var0297;q21_p10_r5;;_ Criaç‹o de animais
2;6.3.6;Categorica variada;Var0298;q21_p10_r6;;_ Pequenos empreendimentos
2;6.3.7;Categorica variada;Var0299;q21_p10_r7;;_ Artesanato
2;6.3.8;Categorica variada;Var0300;q21_p10_r8;;_ Beneficiamento de produtos extrativistas
2;6.3.9;Categorica variada;Var0301;q21_p10_r9;;_ Outros
2;6.4;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Se você j‡ acessou algum tipo de cr_dito/financiamento, foi para qual instituiç‹o?
2;6.4.1;Categorica variada;Var0302;q21_p11_r1;;_ Banco da Amaz™nia
2;6.4.2;Categorica variada;Var0303;q21_p11_r2;;_ Banco do Nordeste
2;6.4.3;Categorica variada;Var0304;q21_p11_r3;;_ Caixa Econ™mica
2;6.4.4;Categorica variada;Var0305;q21_p11_r4;;_ Banco do Par‡
2;6.4.5;Categorica variada;Var0306;q21_p11_r5;;_ Banco do Brasil
2;6.4.6;Categorica variada;Var0307;q21_p11_r6;;_ Outro
3;1.1;Categorica exclusiva;Var0308;q22_p1;;Você _ nascido na comunidade? _ Sim _ N‹o
3;1.2;Numerica;Var0309;q22_p2_r1;;Se n‹o, você vive aqui h‡ quantos anos?__________
3;1.3;Textual-numerica;Var0310;q22_p3_r1;;De onde você veio? UF:__________
3;1.3;Textual-numerica;Var0311;q22_p3_r2;;De onde você veio? Cidade:__________
3;2.1;Categorica exclusiva;Var0312;q23_p1;;Você tem alguma religi‹o? _ Sim _ N‹o
3;2.2;Categorica exclusiva;Var0313;q23_p2;;Se sim, Qual? _ Cat—lica _ Protestante _ Evang_lica ... _ Outra.
3;2.2.1;Textual-numerica;Var0314;q23_p1_r9;;Outra: __________
3;3.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Quais outras religi›es existem aqui na comunidade?
3;3.1.1;Categorica variada;Var0315;q24_p1_r1;;_ Cat—lica
3;3.1.2;Categorica variada;Var0316;q24_p1_r2;;_ Protestante
3;3.1.3;Categorica variada;Var0317;q24_p1_r3;;_ Evang_lica
3;3.1.4;Categorica variada;Var0318;q24_p1_r4;;_ Esp’rita
3;3.1.5;Categorica variada;Var0319;q24_p1_r5;;_ Umbanda
3;3.1.6;Categorica variada;Var0320;q24_p1_r6;;_ Candombl_
3;3.1.7;Categorica variada;Var0321;q24_p1_r7;;_ Tambor de Mina
3;3.1.8;Categorica variada;Var0322;q24_p1_r8;;_ Outro.
3;3.8.8.1;Textual-numerica;Var0323;q24_p1_r9;;Outro. Qual? __________
3;4.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Quais festas importantes acontecem hoje em dia na comunidade? 
3;4.1.1;Categorica variada;Var0324;q25_p1_r1;;_ Festa de S‹o Lucas
3;4.1.2;Categorica variada;Var0325;q25_p1_r2;;_ Festa de S‹o Gonçalo
3;4.1.3;Categorica variada;Var0326;q25_p1_r3;;_ Festa de Santo Ant™nio
3;4.1.4;Categorica variada;Var0327;q25_p1_r4;;_ Festa de S‹o Sebasti‹o
3;4.1.5;Categorica variada;Var0328;q25_p1_r5;;_ Festa do Divino Esp’rito Santo
3;4.1.6;Categorica variada;Var0329;q25_p1_r6;;_ Dia do pescador/S‹o Pedro
3;4.1.7;Categorica variada;Var0330;q25_p1_r7;;_ Festa da G—
3;4.1.8;Categorica variada;Var0331;q25_p1_r8;;_ Festa do C’rio de Bragança
3;4.1.9;Categorica variada;Var0332;q25_p1_r9;;_Festa de S‹o Jo‹o
3;4.1.10;Categorica variada;Var0333;q25_p1_r10;;_ Festa Junina
3;4.1.11;Categorica variada;Var0334;q25_p1_r11;;_ Festa de Santana
3;4.1.12;Categorica variada;Var0335;q25_p1_r12;;_ Festa de S‹o Pedro
3;4.1.13;Categorica variada;Var0336;q25_p1_r13;;_ Festival do Caranguejo
3;4.1.14;Categorica variada;Var0337;q25_p1_r14;;_ Festival da Dourada
3;4.1.15;Categorica variada;Var0338;q25_p1_r15;;_ Festival do Camar‹o
3;4.1.16;Categorica variada;Var0339;q25_p1_r16;;_ Festival do Aça’
3;4.1.17;Categorica variada;Var0340;q25_p1_r17;;_ Festival do Carimb—
3;4.1.18;Categorica variada;Var0341;q25_p1_r18;;_ Festa da Marujada
3;4.1.19;Categorica variada;Var0342;q25_p1_r19;;_ Festa de S‹o Benedito
3;4.1.20;Categorica variada;Var0343;q25_p1_r20;;_ Festa de Santa Maria
3;4.1.21;Categorica variada;Var0344;q25_p1_r21;;_ S’rio de Nazar_
3;4.1.22;Categorica variada;Var0345;q25_p1_r22;;_ Festa de Nossa Senhora da Conceiç‹o
3;4.1.23;Categorica variada;Var0346;q25_p1_r23;;_ Outras
3;4.1.23.1;Textual-numerica;Var0347;q25_p1_r24;;Outras. Quais? __________
3;5.1;Categorica exclusiva;Var0348;q26_p1;;Tem alguma festa ou atividade que se fazia na comunidade e n‹o se faz mais? _ Sim _ N‹o
3;5.2;Textual-numerica;Var0349;q26_p2_r1;;Se sim, qual? __________
3;6.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Como as pessoas da sua comunidade cuidam da saœde? 
3;6.1.1;Categorica variada;Var0350;q27_p1_r1;;_ Posto de saœde
3;6.1.2;Categorica variada;Var0351;q27_p1_r2;;_ Hospital
3;6.1.3;Categorica variada;Var0352;q27_p1_r3;;_ Unidades fluviais de saœde
3;6.1.4;Categorica variada;Var0353;q27_p1_r4;;_ Agentes de saœde
3;6.1.5;Categorica variada;Var0354;q27_p1_r5;;_ Rem_dios caseiros
3;6.1.6;Categorica variada;Var0355;q27_p1_r6;;_ Rezas e benzeduras
3;6.1.7;Categorica variada;Var0356;q27_p1_r7;;_ Outros
3;7.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Algu_m da sua fam’lia usa os rem_dios naturais ou os tratamentos caseiros listados abaixo?
3;7.1.1;Categorica variada;Var0357;q28_p1_r1;;_ Plantas medicinais
3;7.1.2;Categorica variada;Var0358;q28_p1_r2;;_ Ch‡s e infus›es
3;7.1.3;Categorica variada;Var0359;q28_p1_r3;;_ Banhos de ervas
3;7.1.4;Categorica variada;Var0360;q28_p1_r4;;_ Preparados e garrafadas
3;7.1.5;Categorica variada;Var0361;q28_p1_r5;;_ Tinturas
3;7.1.6;Categorica variada;Var0362;q28_p1_r6;;_ Xaropes, ra’zes e outros alimentos
3;7.1.7;Categorica variada;Var0363;q28_p1_r7;;_ Rezas e benzeduras
3;7.1.8;Categorica variada;Var0364;q28_p1_r8;;_ Outros
3;8.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Quais sao as atividades importantes que seus pais, av—s, bisav—s praticavam, que você acha que devem ser transmitidas ˆs  futuras geraç›es?
3;8.1.1;Categorica variada;Var0365;q29_p1_r1;;_ Extrativismo/coleta 
3;8.1.2;Categorica variada;Var0366;q29_p1_r2;;_ Caça
3;8.1.3;Categorica variada;Var0367;q29_p1_r3;;_ Pesca 
3;8.1.4;Categorica variada;Var0368;q29_p1_r4;;_ Fabricaç‹o de apetrechos de pesca
3;8.1.5;Categorica variada;Var0369;q29_p1_r5;;_ Agricultura 
3;8.1.6;Categorica variada;Var0370;q29_p1_r6;;_ Arte, mœsica, cantos (Quadrilha, Bumba Boi, Marabaixo, Carimb—, Caixa do Divino, etc.)
3;8.1.7;Categorica variada;Var0371;q29_p1_r7;;_ Puxador/a, rezador/a, benzedor/a 
3;8.1.8;Categorica variada;Var0372;q29_p1_r8;;_ Participar de missas, cultos 
3;8.1.9;Categorica variada;Var0373;q29_p1_r9;;_ Participar de festas religiosas 
3;8.1.10;Categorica variada;Var0374;q29_p1_r10;;_ Construir canoa, casas e (outras) 
3;8.1.11;Categorica variada;Var0375;q29_p1_r11;;_ Utilizar rem_dios caseiros, erveiros/as
3;8.1.12;Categorica variada;Var0376;q29_p1_r12;;_ Outro.
3;8.1.12.1;Textual-numerica;Var0377;q29_p1_r13;;Outro. Quais? __________
3;9.1;Categorica exclusiva;Var0378;q30_p1;;Vocêê acha bom viver aqui? _ Sim _ Nao
4;1.1;Categorica exclusiva;Var0379;q31_p1;;Hoje vocêê percebe alguma diferença em relaç‹o ˆ quantidade de peixe e camar‹o que tinha aqui antigamente? _ Sim _ N‹o
4;2.1;Categorica exclusiva;Var0380;q32_p1;;Na sua opini‹o, os locais onde os moradores da comunidade pescam encontram-se preservados? _ Sim _ N‹o
4;3.1;Categorica exclusiva;Var0381;q33_p1;;Existem pessoas da comunidade que prejudicam o meio ambiente aqui na regi‹o? _ Sim _ N‹o
4;3.2;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Se sim, de que forma? 
4;3.2.1;Categorica variada;Var0382;q33_p2_r1;;_ Desmatando a floresta
4;3.2.2;Categorica variada;Var0383;q33_p2_r2;;_ Usando zangaria para a pesca do camar‹o
4;3.2.3;Categorica variada;Var0384;q33_p2_r3;;_ Usando tapagem nos igarap_s/rios
4;3.2.4;Categorica variada;Var0385;q33_p2_r4;;_ Jogando lixo no rio
4;3.2.5;Categorica variada;Var0386;q33_p2_r5;;_ Criando gado/bœfalo
4;3.2.6;Categorica variada;Var0387;q33_p2_r6;;_ Pescando camar‹o pequeno
4;3.2.7;Categorica variada;Var0388;q33_p2_r7;;_ Outro.
4;3.2.7.1;Textual-numerica;Var0389;q33_p2_r8;;Outro. Qual? __________
4;4.1;Categorica exclusiva;Var0390;q34_p1;;Existem pessoas de fora da comunidade que prejudicam o meio ambiente aqui na regi‹o? _ Sim _ Nao
4;4.2;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Se sim, de que forma? 
4;4.2.1;Categorica variada;Var0391;q34_p2_r1;;_ Desmatando a floresta
4;4.2.2;Categorica variada;Var0392;q34_p2_r2;;_ Usando zangaria para a pesca do camar‹o
4;4.2.3;Categorica variada;Var0393;q34_p2_r3;;_ Usando tapagem nos igarap_s/rios
4;4.2.4;Categorica variada;Var0394;q34_p2_r4;;_ Jogando lixo no rio
4;4.2.5;Categorica variada;Var0395;q34_p2_r5;;_ Criando gado/bœfalo
4;4.2.6;Categorica variada;Var0396;q34_p2_r6;;_ Pescando camar‹o pequeno
4;4.2.7;Categorica variada;Var0397;q34_p2_r7;;_ Outro.
4;4.2.7.1;Textual-numerica;Var0398;q34_p2_r8;;Outro. Qual? __________
4;5.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Quais sao os principais problemas ambientais que você percebe aqui na regi‹o atualmente? 
4;5.1.1;Categorica variada;Var0399;q35_p1_r1;;_ Desmatamento das nascentes
4;5.1.2;Categorica variada;Var0400;q35_p1_r2;;_ Desmatamento dos rios e igarap_s
4;5.1.3;Categorica variada;Var0401;q35_p1_r3;;_ Desmatamento da floresta
4;5.1.4;Categorica variada;Var0402;q35_p1_r4;;_ Eros‹o
4;5.1.5;Categorica variada;Var0403;q35_p1_r5;;_ Poluiç‹o das ‡guas dos rios ou do mar
4;5.1.6;Categorica variada;Var0404;q35_p1_r6;;_ Extrativismo
4;5.1.7;Categorica variada;Var0405;q35_p1_r7;;_ Diminuiç‹o dos pescados
4;5.1.8;Categorica variada;Var0406;q35_p1_r8;;_ Outros
4;5.1.8.1;Textual-numerica;Var0407;q35_p1_r9;;Outro. Quais? __________
4;6.1;Categorica exclusiva;Var0408;q36_p1;;Existem conflitos por causa de uso dos recursos naturais? _ Sim _ N‹o
4;6.2;Textual-numerica;Var0409;q36_p2_r1;;Se sim, quais? __________
4;7.1;Categorica exclusiva;Var0410;q37_p1;;Apenas para moradores de RESEX: a criaç‹o da RESEX trouxe benef’cios para a sua comunidade? _ Sim _ N‹o _ N‹o se aplica
4;7.2;Textual-numerica;Var0411;q37_p2_r1;;Se sim, quais? __________
4;8.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Apenas para moradores de RESEX: na sua visao, qual _ o papel da RESEX para a sua comunidade? 
4;8.1.1;Categorica variada;Var0412;q38_p1_r1;;_ Melhorar a estrutura da comunidade
4;8.1.2;Categorica variada;Var0413;q38_p1_r2;;_ Melhorar os serviços b‡sicos na comunidade (saœde, ..., e energia, etc.)
4;8.1.3;Categorica variada;Var0414;q38_p1_r3;;_ Facilitar o acesso a programas sociais do governo
4;8.1.4;Categorica variada;Var0415;q38_p1_r4;;_ Melhorar as condiç›es de vida (de modo geral)
4;8.1.5;Categorica variada;Var0416;q38_p1_r5;;_ Mediar conflitos entre comunidades
4;8.1.6;Categorica variada;Var0417;q38_p1_r6;;_ Promover aç›es de fiscalizaç‹o ambiental
4;8.1.7;Categorica variada;Var0418;q38_p1_r7;;_ Promover aç›es de educaç‹o ambiental
4;8.1.8;Categorica variada;Var0419;q38_p1_r8;;_ Promover a sustentabilidade das atividades extrativistas
4;8.1.9;Categorica variada;Var0420;q38_p1_r9;;_ Outro.
4;8.1.9.1;Textual-numerica;Var0421;q38_p1_r10;;Outro. Qual? __________
4;8.1.10;Categorica variada;Var0422;q38_p1_r11;;_ Nao se aplica
4;9.1;Categorica exclusiva;Var0423;q39_p1;;Você acredita que as futuras geraç›es da comunidade poder‹o sobreviver dos recursos naturais? _ Sim _ N‹o 
4;10.1;Categorica exclusiva;Var0424;q40_p1;;Existe algum projeto ou programa de educaç‹o ambiental acontecendo na comunidade? _ Sim _ N‹o _ N‹o Sei
4;10.2;Textual-numerica;Var0425;q40_p2_r1;;Se sim, qual? __________
4;11.1;Categorica exclusiva;Var0426;q41_p1;;Vocêê acha importante que aconteçam formaç›es ou capacitaç›es para conscientizar as pessoas da comunidade sobre o meio ambiente? _ Sim _ N‹o _ N‹o Sei
5;1.1;Numerica;Var0427;q42_p1_r1;;A partir de que idade você começou a trabalhar com a pesca do camar‹o?
5;2.1;Categorica exclusiva;Var0428;q43_p1;;Você acha que o valor que você recebe pela venda do camar‹o _ justo? _ Sim _ N‹o
5;3.1;Categorica exclusiva;Var0429;q44_p1;;O dinheiro da pesca representa quanto na renda familiar? _ Nada _ Menos de metade _ Metade ... _ N‹o respondeu
5;4.1;Categorica exclusiva;Var0430;q45_p1;;D‡ para se sustentar o ano todo somente com a atividade de pesca do camar‹o? _ Sim _ N‹o
5;5.1;Categorica exclusiva;Var0431;Q46_p1;;Você _ benefici‡rio de algum projeto ou programa para o desenvolvimento comunit‡rio? _ Sim _ N‹o
5;5.2;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Se sim, qual?
5;5.2.1;Categorica variada;Var0432;q46_p1_r1;;_ Entre mar_s
5;5.2.2;Categorica variada;Var0433;q46_p1_r2;;_ Mar_ solid‡ria
5;5.2.3;Categorica variada;Var0434;q46_p1_r3;;_ Conservaç‹o internacional
5;5.2.4;Categorica variada;Var0435;q46_p1_r4;;_ Unesco
5;5.2.5;Categorica variada;Var0436;q46_p1_r5;;_ Manguezais do Brasil
5;5.2.6;Categorica variada;Var0437;q46_p1_r6;;_ Feiras do governo do Estado
5;5.2.7;Categorica variada;Var0438;q46_p1_r7;;_ Outro.
5;5.2.7.1;Textual-numerica;Var0439;q46_p1_r8;;Outro. Qual? __________
6;1.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Normalmente, como _ feita a pesca do camar‹o?
6;1.1.1;Categorica variada;Var0440;q47_p1_r1;;_ Individual (sozinho)
6;1.1.2;Categorica variada;Var0441;q47_p1_r2;;_ Em fam’lia
6;1.1.2.1;Numerica;Var0442;q47_p1_r3;;Em fam’lia: quantas pessoas?
6;1.1.3;Categorica variada;Var0443;q47_p1_r4;;_ Em grupo de companheiros(as)
6;1.1.3.1;Numerica;Var0444;q47_p1_r5;;Em grupo de companheiros(as): quantas pessoas?
6;1.1.4;Categorica variada;Var0445;q47_p1_r6;;_ Em grupo de companheiros(as) e fam’lia
6;1.1.4.1;Numerica;Var0446;q47_p1_r7;;Em grupo de companheiros(as) e fam’lia: quantas pessoas?
6;1.1.5;Categorica variada;Var0447;q47_p1_r8;;_ Outros
6;1.1.5.1;Textual-numerica;Var0448;q47_p1_r9;;Outros: __________
6;1.1.5.2;Numerica;Var0449;q47_p1_r10;;Outros: quantas pessoas? __________
6;2.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Como o senhor realiza este tipo de pescaria?
6;2.1.1;Categorica variada;Var0450;q48_p1_r1;;"_ Vai e volta no mesmo dia (""ir e vir"" ou ""bate e volta"")."
6;2.1.1.1;Textual-numerica;Var0451;q48_p1_r2;;"Vai e volta no mesmo dia (""ir e vir"" ou ""bate e volta""): quantos dias por semana realiza a pesca?"
6;2.1.2;Categorica variada;Var0452;q48_p1_r3;;_ Pesca de decida ou de baixada (pesca que dura mais de um dia fora de casa)
6;2.1.2.1;Textual-numerica;Var0453;q48_p1_r4;;Pesca de decida ou de baixada (pesca que dura mais de um dia fora de casa): quantos dias dura, em m_dia, a viagem?
6;2.1.3;Textual-numerica;Var0454;q48_p1_r5;;Quantas viagens realiza por semana?
6;2.1.4;Textual-numerica;Var0455;q48_p1_r6;;Quantas viagens realiza por mês?
6;2.2;Textual-numerica;Var0456;q48_p2_r1;;Quanto tempo se gasta para chegar ao local de pesca (pesqueiro) mais distante?
6;2.2.1;Categorica exclusiva;Var0457;q48_p2_r2,q48_p2_r3,q48_p2_r4,q48_p2_r5;;_ Hora _ Minutos _ N‹o sabe _ N‹o respondeu
6;2.3;Textual-numerica;Var0459;q48_p3_r1;;Quanto tempo se gasta para chegar ao local de pesca (pesqueiro) mais perto?
6;2.3.1;Categorica exclusiva;Var0460;q48_p3_r2,q48_p3_r3,q48_p3_r4,q48_p3_r5;;_ Hora _ Minutos _ N‹o sabe _ N‹o respondeu
6;3.1;Textual-numerica;Var0462;;;Que tipo de arte se utiliza. Quantas horas s‹o trabalhadas por você ou pelo grupo por dia, em m_dia? Qual _ a produç‹o por mar_ no inverno e ver‹o?
6;4.1;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Em qual estaç‹o do ano realiza a pesca (camar‹o piticaia)?
6;4.1.1;Categorica variada;Var0463;q49_p1_r1;;_ Ver‹o
6;4.1.2;Categorica variada;Var0464;q49_p1_r2;;_ Inverno
6;4.2;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Em qual mar_ _ realizada a pesca?
6;4.2.1;Categorica variada;Var0465;q49_p2_r1;;_ Pequena/Baixa/Morta
6;4.2.2;Categorica variada;Var0466;q49_p2_r2;;_ Alta/Grande/Lançante
6;4.3;N‹o h‡ (enunciado de quest‹o);N‹o h‡ (enunciado de quest‹o);;;Qual _ a quantidade m_dia capturada/dia nas mar_s alta e baixa, nos per’odos de inverno e ver‹o, por arte de pesca? Quanto tempo _ gasto? Quantos dias s‹o trabalhados (o dia de pesca se refere tanto ao per’odo diurno quanto noturno)
6;;Descriç‹o;Descriç‹o;;;Inverno_Mar_ pequena/baixa/morta
6;4.3.1x1;Categorica variada;Var0467;q49_p3_r1;;_ Puça
6;4.3.1x2;Textual-numerica;Var0468;q49_p3_r2;;Quilos Pescados/dia
6;4.3.1x3;Numerica;Var0469;q49_p3_r3;;N_ Lances/dia
6;4.3.1x4;Numerica;Var0470;q49_p3_r4;;Tempo gasto (horas/dia)
6;4.3.1x5;Numerica;Var0471;q49_p3_r5;;Dias trabalhados/semana
6;4.3.2x1;Categorica variada;Var0472;q49_p4_r1;;_ Zangaria
6;4.3.2x2;Textual-numerica;Var0473;q49_p4_r2;;Quilos Pescados/dia
6;4.3.2x3;Numerica;Var0474;q49_p4_r3;;N_ Lances/dia
6;4.3.2x4;Numerica;Var0475;q49_p4_r4;;Tempo gasto (horas/dia)
6;4.3.2x5;Numerica;Var0476;q49_p4_r5;;Dias trabalhados/semana
6;4.3.3x1;Categorica variada;Var0477;q49_p5_r1;;_ Redinha ou Cal‹o
6;4.3.3x2;Textual-numerica;Var0478;q49_p5_r2;;Quilos Pescados/dia
6;4.3.3x3;Numerica;Var0479;q49_p5_r3;;N_ Lances/dia
6;4.3.3x4;Numerica;Var0480;q49_p5_r4;;Tempo gasto (horas/dia)
6;4.3.3x5;Numerica;Var0481;q49_p5_r5;;Dias trabalhados/semana
6;4.3.4x1;Categorica variada;Var0482;q49_p6_r1;;_ Muruada
6;4.3.4x2;Textual-numerica;Var0483;q49_p6_r2;;Quilos Pescados/dia
6;4.3.4x3;Numerica;Var0484;q49_p6_r3;;N_ Lances/dia
6;4.3.4x4;Numerica;Var0485;q49_p6_r4;;Tempo gasto (horas/dia)
6;4.3.4x5;Numerica;Var0486;q49_p6_r5;;Dias trabalhados/semana
6;4.3.5x1;Categorica variada;Var0487;q49_p7_r1;;_ Calqueira
6;4.3.5x2;Textual-numerica;Var0488;q49_p7_r2;;Quilos Pescados/dia
6;4.3.5x3;Numerica;Var0489;q49_p7_r3;;N_ Lances/dia
6;4.3.5x4;Numerica;Var0490;q49_p7_r4;;Tempo gasto (horas/dia)
6;4.3.5x5;Numerica;Var0491;q49_p7_r5;;Dias trabalhados/semana
6;4.3.6x1;Categorica variada;Var0492;q49_p8_r1;;_ Tarrafa
6;4.3.6x2;Textual-numerica;Var0493;q49_p8_r2;;Quilos Pescados/dia
6;4.3.6x3;Numerica;Var0494;q49_p8_r3;;N_ Lances/dia
6;4.3.6x4;Numerica;Var0495;q49_p8_r4;;Tempo gasto (horas/dia)
6;4.3.6x5;Numerica;Var0496;q49_p8_r5;;Dias trabalhados/semana
6;4.3.7x1;Categorica variada;Var0497;q49_p9_r1;;_ Camaroeira/Rede de saco
6;4.3.7x2;Textual-numerica;Var0498;q49_p9_r2;;Quilos Pescados/dia
6;4.3.7x3;Numerica;Var0499;q49_p9_r3;;N_ Lances/dia
6;4.3.7x4;Numerica;Var0500;q49_p9_r4;;Tempo gasto (horas/dia)
6;4.3.7x5;Numerica;Var0501;q49_p9_r5;;Dias trabalhados/semana
6;4.3.8x1;Categorica variada;Var0502;q49_p10_r1;;_ Outros
6;4.3.8x2;Textual-numerica;Var0503;q49_p10_r2;;Quilos Pescados/dia
6;4.3.8x3;Numerica;Var0504;q49_p10_r3;;N_ Lances/dia
6;4.3.8x4;Numerica;Var0505;q49_p10_r4;;Tempo gasto (horas/dia)
6;4.3.8x5;Numerica;Var0506;q49_p10_r5;;Dias trabalhados/semana
6;;Descriç‹o;Descriç‹o;;;Inverno_Mar_ alta/grande/lançante
6;4.3.9x1;Categorica variada;Var0507;q49_p11_r1;;_ Puça
6;4.3.9x2;Textual-numerica;Var0508;q49_p11_r2;;Quilos Pescados/dia
6;4.3.9x3;Numerica;Var0509;q49_p11_r3;;N_ Lances/dia
6;4.3.9x4;Numerica;Var0510;q49_p11_r4;;Tempo gasto (horas/dia)
6;4.3.9x5;Numerica;Var0511;q49_p11_r5;;Dias trabalhados/semana
6;4.3.10x1;Categorica variada;Var0512;q49_p12_r1;;_ Zangaria
6;4.3.10x2;Textual-numerica;Var0513;q49_p12_r2;;Quilos Pescados/dia
6;4.3.10x3;Numerica;Var0514;q49_p12_r3;;N_ Lances/dia
6;4.3.10x4;Numerica;Var0515;q49_p12_r4;;Tempo gasto (horas/dia)
6;4.3.10x5;Numerica;Var0516;q49_p12_r5;;Dias trabalhados/semana
6;4.3.11x1;Categorica variada;Var0517;q49_p13_r1;;_ Redinha ou Cal‹o
6;4.3.11x2;Textual-numerica;Var0518;q49_p13_r2;;Quilos Pescados/dia
6;4.3.11x3;Numerica;Var0519;q49_p13_r3;;N_ Lances/dia
6;4.3.11x4;Numerica;Var0520;q49_p13_r4;;Tempo gasto (horas/dia)
6;4.3.11x5;Numerica;Var0521;q49_p13_r5;;Dias trabalhados/semana
6;4.3.12x1;Categorica variada;Var0522;q49_p14_r1;;_ Muruada
6;4.3.12x2;Textual-numerica;Var0523;q49_p14_r2;;Quilos Pescados/dia
6;4.3.12x3;Numerica;Var0524;q49_p14_r3;;N_ Lances/dia
6;4.3.12x4;Numerica;Var0525;q49_p14_r4;;Tempo gasto (horas/dia)
6;4.3.12x5;Numerica;Var0526;q49_p14_r5;;Dias trabalhados/semana
6;4.3.13x1;Categorica variada;Var0527;q49_p15_r1;;_ Calqueira
6;4.3.13x2;Textual-numerica;Var0528;q49_p15_r2;;Quilos Pescados/dia
6;4.3.13x3;Numerica;Var0529;q49_p15_r3;;N_ Lances/dia
6;4.3.13x4;Numerica;Var0530;q49_p15_r4;;Tempo gasto (horas/dia)
6;4.3.13x5;Numerica;Var0531;q49_p15_r5;;Dias trabalhados/semana
6;4.3.14x1;Categorica variada;Var0532;q49_p16_r1;;_ Tarrafa
6;4.3.14x2;Textual-numerica;Var0533;q49_p16_r2;;Quilos Pescados/dia
6;4.3.14x3;Numerica;Var0534;q49_p16_r3;;N_ Lances/dia
6;4.3.14x4;Numerica;Var0535;q49_p16_r4;;Tempo gasto (horas/dia)
6;4.3.14x5;Numerica;Var0536;q49_p16_r5;;Dias trabalhados/semana
6;4.3.15x1;Categorica variada;Var0537;q49_p17_r1;;_ Camaroeira/Rede de saco
6;4.3.15x2;Textual-numerica;Var0538;q49_p17_r2;;Quilos Pescados/dia
6;4.3.15x3;Numerica;Var0539;q49_p17_r3;;N_ Lances/dia
6;4.3.15x4;Numerica;Var0540;q49_p17_r4;;Tempo gasto (horas/dia)
6;4.3.15x5;Numerica;Var0541;q49_p17_r5;;Dias trabalhados/semana
